Fighter_Id,Fighter_Name,n_fights,weight_lbs,Stance,sig_str_pm,td_per_fight,sub_per_fight,kd_per_fight,ctrl_sec_per_fight,sig_str_accuracy,td_accuracy,head_ratio,body_ratio,leg_ratio,dist_ratio,clinch_ratio,ground_ratio,ko_rate,sub_rate,dec_rate,win_rate
0112352cb32f5026,Denis Tiuliulin,6,185.0,Orthodox,3.6144578313253013,0.5,0.0,0.3333333333333333,34.666666666666664,0.4116222760290557,0.42857142857142855,0.6823529411764706,0.2647058823529412,0.052941176470588235,0.8352941176470589,0.12941176470588237,0.03529411764705882,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666
01641ba5df0c69b0,Gabriel Bonfim,5,170.0,Orthodox,5.435643564356435,1.2,0.8,0.2,28.4,0.46446700507614214,0.8571428571428571,0.5628415300546448,0.19672131147540983,0.24043715846994534,0.9016393442622951,0.09836065573770492,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.8571428571428571
01641ba5df0c69b0,Nicolas Dalby,1,170.0,Orthodox,5.549738219895287,0.0,0.0,1.0,87.0,0.4690265486725664,0.0,0.7735849056603774,0.1320754716981132,0.09433962264150944,0.4716981132075472,0.4716981132075472,0.05660377358490566,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.8571428571428571
01641ba5df0c69b0,Stephen Thompson,1,170.0,Orthodox,2.8,0.0,0.0,0.0,28.0,0.45652173913043476,0.0,0.5,0.3333333333333333,0.16666666666666666,0.8809523809523809,0.07142857142857142,0.047619047619047616,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.8571428571428571
016a8d958883167c,Gina Mazany,4,125.0,Southpaw,3.640303358613218,2.25,0.25,0.25,148.75,0.4357976653696498,0.6,0.5803571428571429,0.25,0.16964285714285715,0.5892857142857143,0.25,0.16071428571428573,0.625,0.125,0.25,0.5
016a8d958883167c,Macy Chiasson,1,125.0,Southpaw,13.761467889908257,0.0,0.0,1.0,28.0,0.5102040816326531,0.0,0.6,0.36,0.04,0.72,0.12,0.16,0.625,0.125,0.25,0.5
016a8d958883167c,Priscila Cachoeira,1,125.0,Southpaw,3.654822335025381,0.0,0.0,0.0,17.0,0.631578947368421,0.0,0.8611111111111112,0.1388888888888889,0.0,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.625,0.125,0.25,0.5
016a8d958883167c,Shanna Young,1,125.0,Southpaw,5.987780040733197,0.0,0.0,0.0,57.0,0.4803921568627451,0.0,0.6938775510204082,0.24489795918367346,0.061224489795918366,0.673469387755102,0.04081632653061224,0.2857142857142857,0.625,0.125,0.25,0.5
016a8d958883167c,Wu Yanan,1,125.0,Southpaw,1.4666666666666666,1.0,0.0,0.0,238.0,0.43137254901960786,0.5,0.3181818181818182,0.5454545454545454,0.13636363636363635,0.4090909090909091,0.5454545454545454,0.045454545454545456,0.625,0.125,0.25,0.5
01afe0916a40c7c5,Alex Oliveira,1,170.0,Orthodox,1.9285714285714284,0.0,0.0,0.0,124.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5714285714285714
